route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:68,27_1433709,2183544,1,Palais de Justice,14466
line:68,1414763,2162004,1,Palais de Justice,14468
line:68,1414666,2161945,1,Palais de Justice,14466
line:68,27_1433594,2183429,0,MEETT,14461
line:68,1414762,2162003,1,Palais de Justice,14468
line:68,27_1433722,2183557,1,Palais de Justice,14466
line:68,27_1433474,2183309,1,Palais de Justice,14466
line:68,1414673,2161936,1,Palais de Justice,14466
line:68,27_1433833,2183668,0,MEETT,14461
line:68,27_1433578,2183413,0,MEETT,14461
line:68,27_1434146,2183981,0,Odyssud-Ritouret,14462
line:68,27_1433563,2183398,0,MEETT,14461
line:68,1414689,2161992,1,Palais de Justice,14466
line:68,1414916,2161730,0,MEETT,14461
line:68,27_1434108,2183943,0,MEETT,14461
line:68,27_1433731,2183566,1,Palais de Justice,14466
line:68,1414648,2161888,1,Palais de Justice,14465
line:68,27_1433848,2183683,0,MEETT,14460
line:68,1414815,2162056,1,Palais de Justice,14468
line:68,27_1433854,2183689,1,Palais de Justice,14466
line:68,1414759,2161903,1,Palais de Justice,14466
line:68,27_1433467,2183302,1,Palais de Justice,14466
line:68,27_1433904,2183739,1,Palais de Justice,14466
line:68,27_1433908,2183743,1,Palais de Justice,14466
line:68,1415012,2161812,0,Odyssud-Ritouret,14462
line:68,27_1433820,2183655,0,MEETT,14461
line:68,27_1433496,2183331,1,Palais de Justice,14466
line:68,27_1434022,2183857,1,Palais de Justice,14468
line:68,1414845,2161698,0,MEETT,14461
line:68,1414851,2161755,0,MEETT,14461
line:68,1414716,2161895,1,Palais de Justice,14466
line:68,27_1433630,2183465,0,MEETT,14461
line:68,1414737,2161964,1,Palais de Justice,14466
line:68,27_1433602,2183437,0,MEETT,14461
line:68,27_1433577,2183412,0,MEETT,14461
line:68,27_1433961,2183796,1,Palais de Justice,14468
line:68,27_1433383,2183218,1,Palais de Justice,14466
line:68,1414683,2161975,1,Palais de Justice,14466
line:68,1415010,2161808,0,Odyssud-Ritouret,14462
line:68,1414681,2161930,1,Palais de Justice,14466
line:68,27_1434181,2184016,0,Odyssud-Ritouret,14462
line:68,27_1433504,2183339,1,Palais de Justice,14466
line:68,27_1434041,2183876,0,MEETT,14461
line:68,27_1434194,2184029,0,Odyssud-Ritouret,14462
line:68,27_1433526,2183361,0,MEETT,14461
line:68,27_1433507,2183342,0,MEETT,14461
line:68,1414729,2161986,1,Palais de Justice,14466
line:68,27_1433754,2183589,0,MEETT,14461
line:68,27_1433826,2183661,0,MEETT,14461
line:68,27_1433439,2183274,1,Palais de Justice,14466
line:68,1414947,2161856,0,MEETT,14461
line:68,27_1434072,2183907,0,MEETT,14461
line:68,27_1433699,2183534,1,Palais de Justice,14466
line:68,27_1433384,2183219,1,Palais de Justice,14466
line:68,27_1433712,2183547,1,Palais de Justice,14466
line:68,27_1434142,2183977,0,Odyssud-Ritouret,14462
line:68,1414687,2161969,1,Palais de Justice,14466
line:68,1424371,2161885,0,Aéroconstellation,14463
line:68,27_1433363,2183198,1,Palais de Justice,14466
line:68,27_1433705,2183540,1,Palais de Justice,14466
line:68,1414655,2161907,1,Palais de Justice,14466
line:68,27_1433374,2183209,1,Palais de Justice,14466
line:68,27_1433548,2183383,0,MEETT,14461
line:68,1414874,2161708,0,MEETT,14461
line:68,27_1433963,2183798,1,Palais de Justice,14468
line:68,27_1433607,2183442,0,MEETT,14461
line:68,27_1434092,2183927,0,MEETT,14461
line:68,27_1433674,2183509,1,Palais de Justice,14466
line:68,1414748,2161963,1,Palais de Justice,14466
line:68,27_1434095,2183930,0,MEETT,14461
line:68,1414962,2161705,0,Odyssud-Ritouret,14462
line:68,27_1433900,2183735,1,Palais de Justice,14466
line:68,1414740,2161960,1,Palais de Justice,14466
line:68,27_1434134,2183969,0,Odyssud-Ritouret,14462
line:68,27_1433743,2183578,1,Palais de Justice,14466
line:68,27_1433787,2183622,0,MEETT,14461
line:68,27_1433966,2183801,1,Palais de Justice,14468
line:68,27_1433706,2183541,1,Palais de Justice,14466
line:68,27_1433545,2183380,0,MEETT,14461
line:68,27_1433755,2183590,0,MEETT,14461
line:68,27_1434128,2183963,0,MEETT,14461
line:68,27_1433596,2183431,0,MEETT,14461
line:68,1414885,2161823,0,MEETT,14461
line:68,27_1433436,2183271,1,Palais de Justice,14466
line:68,27_1433794,2183629,0,MEETT,14461
line:68,1414976,2161750,0,Odyssud-Ritouret,14462
line:68,27_1433456,2183291,1,Palais de Justice,14466
line:68,1415000,2161798,0,Odyssud-Ritouret,14462
line:68,1414656,2161952,1,Palais de Justice,14466
line:68,27_1433814,2183649,0,MEETT,14461
line:68,27_1433591,2183426,0,MEETT,14461
line:68,1414646,2161881,0,Aéroconstellation,14463
line:68,1414849,2161749,0,MEETT,14461
line:68,1414974,2161746,0,Odyssud-Ritouret,14462
line:68,1424377,2161884,0,MEETT,14461
line:68,1415011,2161810,0,Odyssud-Ritouret,14462
line:68,1414908,2161864,0,MEETT,14461
line:68,27_1434126,2183961,0,MEETT,14461
line:68,27_1433805,2183640,0,MEETT,14461
line:68,27_1434170,2184005,0,Odyssud-Ritouret,14462
line:68,27_1434137,2183972,0,Odyssud-Ritouret,14462
line:68,27_1434203,2184038,0,Odyssud-Ritouret,14462
line:68,1414922,2161803,0,MEETT,14461
line:68,27_1433871,2183706,1,Palais de Justice,14466
line:68,27_1433920,2183755,1,Palais de Justice,14466
line:68,1414957,2161693,0,Odyssud-Ritouret,14462
line:68,27_1433532,2183367,0,MEETT,14461
line:68,1414856,2161787,0,MEETT,14461
line:68,27_1433480,2183315,1,Palais de Justice,14466
line:68,1414911,2161809,0,MEETT,14461
line:68,27_1434105,2183940,0,MEETT,14461
line:68,27_1433631,2183466,0,MEETT,14461
line:68,27_1433536,2183371,0,MEETT,14461
line:68,1414804,2162046,1,Palais de Justice,14468
line:68,27_1433960,2183795,1,Palais de Justice,14468
line:68,27_1434120,2183955,0,MEETT,14461
line:68,27_1434135,2183970,0,Odyssud-Ritouret,14462
line:68,27_1434094,2183929,0,MEETT,14461
line:68,1414728,2161968,1,Palais de Justice,14466
line:68,27_1433650,2183485,0,MEETT,14461
line:68,1414650,2161687,0,MEETT,14460
line:68,27_1433601,2183436,0,MEETT,14461
line:68,1414997,2161792,0,Odyssud-Ritouret,14462
line:68,27_1433736,2183571,1,Palais de Justice,14466
line:68,1414892,2161815,0,MEETT,14461
line:68,27_1434035,2183870,0,MEETT,14461
line:68,27_1433689,2183524,1,Palais de Justice,14466
line:68,27_1433455,2183290,1,Palais de Justice,14466
line:68,1414807,2162049,1,Palais de Justice,14468
line:68,27_1433564,2183399,0,MEETT,14461
line:68,1414858,2161753,0,MEETT,14461
line:68,27_1433418,2183253,1,Palais de Justice,14466
line:68,27_1434079,2183914,0,MEETT,14461
line:68,1414861,2161761,0,MEETT,14461
line:68,27_1433800,2183635,0,MEETT,14461
line:68,27_1434021,2183856,1,Palais de Justice,14468
line:68,27_1433698,2183533,1,Palais de Justice,14466
line:68,27_1433914,2183749,1,Palais de Justice,14466
line:68,1414958,2161697,0,Odyssud-Ritouret,14462
line:68,27_1434078,2183913,0,MEETT,14461
line:68,27_1433873,2183708,1,Palais de Justice,14466
line:68,1414909,2161720,0,MEETT,14461
line:68,27_1433604,2183439,0,MEETT,14461
line:68,27_1433690,2183525,1,Palais de Justice,14466
line:68,1414823,2162064,1,Palais de Justice,14468
line:68,27_1434011,2183846,1,Palais de Justice,14468
line:68,1424379,2161883,0,MEETT,14461
line:68,27_1433586,2183421,0,MEETT,14461
line:68,27_1433365,2183200,1,Palais de Justice,14466
line:68,1414843,2162084,1,Palais de Justice,14468
line:68,27_1433922,2183757,1,Palais de Justice,14466
line:68,1414774,2162015,1,Palais de Justice,14468
line:68,27_1433866,2183701,1,Palais de Justice,14466
line:68,27_1433762,2183597,0,MEETT,14461
line:68,1414718,2161959,1,Palais de Justice,14466
line:68,1414982,2161760,0,Odyssud-Ritouret,14462
line:68,1414966,2161713,0,Odyssud-Ritouret,14462
line:68,1414813,2162052,1,Palais de Justice,14468
line:68,27_1433584,2183419,0,MEETT,14461
line:68,1414844,2161688,0,MEETT,14461
line:68,27_1433625,2183460,0,MEETT,14461
line:68,27_1433859,2183694,1,Palais de Justice,14466
line:68,27_1434025,2183860,1,Palais de Justice,14468
line:68,1414791,2162033,1,Palais de Justice,14468
line:68,1414795,2162037,1,Palais de Justice,14468
line:68,27_1433646,2183481,0,MEETT,14461
line:68,27_1433714,2183549,1,Palais de Justice,14466
line:68,27_1433489,2183324,1,Palais de Justice,14466
line:68,27_1433575,2183410,0,MEETT,14461
line:68,27_1433556,2183391,0,MEETT,14461
line:68,27_1433518,2183353,0,MEETT,14461
line:68,1414852,2161769,0,MEETT,14461
line:68,27_1434133,2183968,0,Odyssud-Ritouret,14462
line:68,27_1433547,2183382,0,MEETT,14461
line:68,27_1433382,2183217,1,Palais de Justice,14466
line:68,27_1433519,2183354,0,MEETT,14461
line:68,27_1433401,2183236,1,Palais de Justice,14466
line:68,1414772,2162013,1,Palais de Justice,14468
line:68,27_1433655,2183490,1,Palais de Justice,14465
line:68,27_1434046,2183881,0,MEETT,14461
line:68,27_1433954,2183789,1,Palais de Justice,14468
line:68,27_1434073,2183908,0,MEETT,14461
line:68,27_1433744,2183579,1,Palais de Justice,14466
line:68,27_1433359,2183194,1,Arènes,14467
line:68,1414767,2162008,1,Palais de Justice,14468
line:68,27_1434187,2184022,0,Odyssud-Ritouret,14462
line:68,1414675,2161942,1,Palais de Justice,14466
line:68,27_1433703,2183538,1,Palais de Justice,14466
line:68,27_1433618,2183453,0,MEETT,14461
line:68,27_1433603,2183438,0,MEETT,14461
line:68,27_1433844,2183679,0,MEETT,14461
line:68,1414898,2161878,0,MEETT,14461
line:68,27_1433670,2183505,1,Palais de Justice,14466
line:68,27_1433471,2183306,1,Palais de Justice,14466
line:68,27_1433624,2183459,0,MEETT,14461
line:68,1414712,2161896,1,Palais de Justice,14466
line:68,27_1433802,2183637,0,MEETT,14461
line:68,27_1433516,2183351,0,MEETT,14461
line:68,27_1433512,2183347,0,MEETT,14461
line:68,27_1433614,2183449,0,MEETT,14461
line:68,27_1433955,2183790,1,Palais de Justice,14468
line:68,27_1433524,2183359,0,MEETT,14461
line:68,27_1434179,2184014,0,Odyssud-Ritouret,14462
line:68,27_1433734,2183569,1,Palais de Justice,14466
line:68,27_1433720,2183555,1,Palais de Justice,14466
line:68,27_1433403,2183238,1,Palais de Justice,14466
line:68,27_1433411,2183246,1,Palais de Justice,14466
line:68,27_1434090,2183925,0,MEETT,14461
line:68,27_1433723,2183558,1,Palais de Justice,14466
line:68,27_1433527,2183362,0,MEETT,14461
line:68,1414665,2161933,1,Palais de Justice,14466
line:68,27_1433879,2183714,1,Palais de Justice,14466
line:68,1414780,2162022,1,Palais de Justice,14468
line:68,1415014,2161816,0,Odyssud-Ritouret,14462
line:68,27_1433500,2183335,1,Palais de Justice,14466
line:68,27_1433632,2183467,0,MEETT,14461
line:68,27_1434029,2183864,0,MEETT,14461
line:68,27_1433911,2183746,1,Palais de Justice,14466
line:68,27_1433943,2183778,1,Palais de Justice,14466
line:68,1414789,2162030,1,Palais de Justice,14468
line:68,1414897,2161861,0,MEETT,14461
line:68,27_1434171,2184006,0,Odyssud-Ritouret,14462
line:68,27_1433566,2183401,0,MEETT,14461
line:68,27_1433416,2183251,1,Palais de Justice,14466
line:68,27_1433970,2183805,1,Palais de Justice,14468
line:68,27_1434055,2183890,0,MEETT,14461
line:68,27_1434065,2183900,0,MEETT,14461
line:68,1415016,2161820,0,Odyssud-Ritouret,14462
line:68,1414736,2161957,1,Palais de Justice,14466
line:68,27_1433522,2183357,0,MEETT,14461
line:68,27_1433980,2183815,1,Palais de Justice,14468
line:68,27_1433683,2183518,1,Palais de Justice,14466
line:68,27_1433843,2183678,0,MEETT,14461
line:68,1415004,2161721,0,Odyssud-Ritouret,14462
line:68,27_1433622,2183457,0,MEETT,14461
line:68,27_1433853,2183688,1,Palais de Justice,14466
line:68,27_1433357,2183192,0,MEETT,14460
line:68,27_1433694,2183529,1,Palais de Justice,14466
line:68,27_1433610,2183445,0,MEETT,14461
line:68,27_1433851,2183686,1,Palais de Justice,14466
line:68,27_1433946,2183781,1,Palais de Justice,14466
line:68,27_1433520,2183355,0,MEETT,14461
line:68,27_1433461,2183296,1,Palais de Justice,14466
line:68,27_1433936,2183771,1,Palais de Justice,14466
line:68,27_1434009,2183844,1,Palais de Justice,14468
line:68,27_1433881,2183716,1,Palais de Justice,14466
line:68,27_1434113,2183948,0,MEETT,14461
line:68,27_1434085,2183920,0,MEETT,14461
line:68,1414961,2161703,0,Odyssud-Ritouret,14462
line:68,1414730,2161909,1,Palais de Justice,14466
line:68,27_1433643,2183478,0,MEETT,14461
line:68,1414657,2161935,1,Palais de Justice,14466
line:68,27_1433981,2183816,1,Palais de Justice,14468
line:68,27_1434165,2184000,0,Odyssud-Ritouret,14462
line:68,27_1433429,2183264,1,Palais de Justice,14466
line:68,27_1433517,2183352,0,MEETT,14461
line:68,1414878,2161710,0,MEETT,14461
line:68,27_1433974,2183809,1,Palais de Justice,14468
line:68,27_1433795,2183630,0,MEETT,14461
line:68,27_1434043,2183878,0,MEETT,14461
line:68,1414828,2162069,1,Palais de Justice,14468
line:68,27_1433897,2183732,1,Palais de Justice,14466
line:68,1414855,2161783,0,MEETT,14461
line:68,1414834,2162075,1,Palais de Justice,14468
line:68,27_1433887,2183722,1,Palais de Justice,14466
line:68,27_1434112,2183947,0,MEETT,14461
line:68,27_1433811,2183646,0,MEETT,14461
line:68,27_1433444,2183279,1,Palais de Justice,14466
line:68,1414945,2161734,0,MEETT,14461
line:68,1414739,2161893,1,Palais de Justice,14466
line:68,1414790,2162032,1,Palais de Justice,14468
line:68,1414888,2161879,0,MEETT,14461
line:68,27_1434115,2183950,0,MEETT,14461
line:68,1414853,2161777,0,MEETT,14461
line:68,1415031,2161860,0,Odyssud-Ritouret,14462
line:68,1415035,2161869,0,Odyssud-Ritouret,14462
line:68,27_1433426,2183261,1,Palais de Justice,14466
line:68,1414752,2161987,1,Palais de Justice,14466
line:68,1414857,2161791,0,MEETT,14461
line:68,27_1433978,2183813,1,Palais de Justice,14468
line:68,27_1433765,2183600,0,MEETT,14461
line:68,27_1433708,2183543,1,Palais de Justice,14466
line:68,27_1433836,2183671,0,MEETT,14461
line:68,1414952,2161844,0,MEETT,14461
line:68,1414854,2161779,0,MEETT,14461
line:68,27_1433388,2183223,1,Palais de Justice,14466
line:68,27_1433821,2183656,0,MEETT,14461
line:68,1414925,2161852,0,MEETT,14461
line:68,27_1434157,2183992,0,Odyssud-Ritouret,14462
line:68,27_1433375,2183210,1,Palais de Justice,14466
line:68,1414887,2161877,0,MEETT,14461
line:68,27_1433466,2183301,1,Palais de Justice,14466
line:68,1414832,2162073,1,Palais de Justice,14468
line:68,27_1433779,2183614,0,MEETT,14461
line:68,27_1433593,2183428,0,MEETT,14461
line:68,27_1434139,2183974,0,Odyssud-Ritouret,14462
line:68,27_1434109,2183944,0,MEETT,14461
line:68,27_1434037,2183872,0,MEETT,14461
line:68,1414755,2161988,1,Palais de Justice,14466
line:68,27_1434096,2183931,0,MEETT,14461
line:68,27_1433869,2183704,1,Palais de Justice,14466
line:68,27_1433739,2183574,1,Palais de Justice,14466
line:68,27_1434114,2183949,0,MEETT,14461
line:68,27_1433658,2183493,0,MEETT,14460
line:68,27_1433558,2183393,0,MEETT,14461
line:68,1414890,2161813,0,MEETT,14461
line:68,27_1434098,2183933,0,MEETT,14461
line:68,27_1434197,2184032,0,Odyssud-Ritouret,14462
line:68,1414676,2161938,1,Palais de Justice,14466
line:68,1414781,2162023,1,Palais de Justice,14468
line:68,1414998,2161794,0,Odyssud-Ritouret,14462
line:68,27_1433627,2183462,0,MEETT,14461
line:68,27_1433785,2183620,0,MEETT,14461
line:68,1414761,2161998,1,Palais de Justice,14466
line:68,27_1434016,2183851,1,Palais de Justice,14468
line:68,27_1433407,2183242,1,Palais de Justice,14466
line:68,1415027,2161839,0,Odyssud-Ritouret,14462
line:68,27_1434000,2183835,1,Palais de Justice,14468
line:68,1414996,2161790,0,Odyssud-Ritouret,14462
line:68,1414725,2161912,1,Palais de Justice,14466
line:68,27_1433769,2183604,0,MEETT,14461
line:68,1414786,2162026,1,Palais de Justice,14468
line:68,27_1433749,2183584,1,Palais de Justice,14466
line:68,1414953,2161871,0,MEETT,14461
line:68,1414788,2162028,1,Palais de Justice,14468
line:68,27_1433930,2183765,1,Palais de Justice,14466
line:68,27_1434102,2183937,0,MEETT,14461
line:68,1414993,2161784,0,Odyssud-Ritouret,14462
line:68,27_1433880,2183715,1,Palais de Justice,14466
line:68,27_1433713,2183548,1,Palais de Justice,14466
line:68,1415021,2161850,0,Odyssud-Ritouret,14462
line:68,27_1433923,2183758,1,Palais de Justice,14466
line:68,1414693,2161979,1,Palais de Justice,14466
line:68,27_1433421,2183256,1,Palais de Justice,14466
line:68,1414760,2161991,1,Palais de Justice,14466
line:68,27_1434002,2183837,1,Palais de Justice,14468
line:68,27_1433483,2183318,1,Palais de Justice,14466
line:68,27_1433928,2183763,1,Palais de Justice,14466
line:68,1414674,2161931,1,Palais de Justice,14466
line:68,27_1433947,2183782,1,Palais de Justice,14466
line:68,1414924,2161833,0,MEETT,14461
line:68,27_1433975,2183810,1,Palais de Justice,14468
line:68,27_1434064,2183899,0,MEETT,14461
line:68,27_1433486,2183321,1,Palais de Justice,14466
line:68,1414989,2161782,0,Odyssud-Ritouret,14462
line:68,27_1434012,2183847,1,Palais de Justice,14468
line:68,27_1433434,2183269,1,Palais de Justice,14466
line:68,1415032,2161863,0,Odyssud-Ritouret,14462
line:68,27_1433849,2183684,0,MEETT,14460
line:68,27_1433464,2183299,1,Palais de Justice,14466
line:68,27_1433725,2183560,1,Palais de Justice,14466
line:68,27_1433807,2183642,0,MEETT,14461
line:68,27_1434047,2183882,0,MEETT,14461
line:68,27_1433952,2183787,1,Palais de Justice,14466
line:68,27_1433638,2183473,0,MEETT,14461
line:68,27_1434038,2183873,0,MEETT,14461
line:68,1414792,2162034,1,Palais de Justice,14468
line:68,27_1433373,2183208,1,Palais de Justice,14466
line:68,27_1433804,2183639,0,MEETT,14461
line:68,27_1433766,2183601,0,MEETT,14461
line:68,27_1433571,2183406,0,MEETT,14461
line:68,27_1433453,2183288,1,Palais de Justice,14466
line:68,1414706,2161997,1,Palais de Justice,14466
line:68,1414999,2161796,0,Odyssud-Ritouret,14462
line:68,27_1434060,2183895,0,MEETT,14461
line:68,27_1433735,2183570,1,Palais de Justice,14466
line:68,1414918,2161837,0,MEETT,14461
line:68,27_1434013,2183848,1,Palais de Justice,14468
line:68,27_1433902,2183737,1,Palais de Justice,14466
line:68,1414810,2162051,1,Palais de Justice,14468
line:68,27_1434051,2183886,0,MEETT,14461
line:68,27_1433354,2183189,1,Palais de Justice,14465
line:68,27_1433463,2183298,1,Palais de Justice,14466
line:68,27_1433457,2183292,1,Palais de Justice,14466
line:68,1414787,2162027,1,Palais de Justice,14468
line:68,1414826,2162067,1,Palais de Justice,14468
line:68,27_1433858,2183693,1,Palais de Justice,14466
line:68,27_1433885,2183720,1,Palais de Justice,14466
line:68,27_1433360,2183195,1,Palais de Justice,14466
line:68,1414801,2162043,1,Palais de Justice,14468
line:68,27_1434030,2183865,0,MEETT,14461
line:68,27_1433569,2183404,0,MEETT,14461
line:68,1414782,2162024,1,Palais de Justice,14468
line:68,27_1433990,2183825,1,Palais de Justice,14468
line:68,27_1433673,2183508,1,Palais de Justice,14466
line:68,1414921,2161811,0,MEETT,14461
line:68,1414658,2161940,1,Palais de Justice,14466
line:68,27_1434150,2183985,0,Odyssud-Ritouret,14462
line:68,27_1433810,2183645,0,MEETT,14461
line:68,1414865,2161781,0,MEETT,14461
line:68,27_1434124,2183959,0,MEETT,14461
line:68,27_1433583,2183418,0,MEETT,14461
line:68,27_1434138,2183973,0,Odyssud-Ritouret,14462
line:68,27_1433498,2183333,1,Palais de Justice,14466
line:68,27_1433592,2183427,0,MEETT,14461
line:68,27_1433542,2183377,0,MEETT,14461
line:68,27_1434204,2184039,0,Odyssud-Ritouret,14462
line:68,27_1434119,2183954,0,MEETT,14461
line:68,27_1433402,2183237,1,Palais de Justice,14466
line:68,1414859,2161757,0,MEETT,14461
line:68,27_1433751,2183586,1,Palais de Justice,14466
line:68,27_1433987,2183822,1,Palais de Justice,14468
line:68,27_1433408,2183243,1,Palais de Justice,14466
line:68,27_1433369,2183204,1,Palais de Justice,14466
line:68,27_1433628,2183463,0,MEETT,14461
line:68,27_1433353,2183188,0,Aéroconstellation,14463
line:68,27_1433396,2183231,1,Palais de Justice,14466
line:68,27_1433442,2183277,1,Palais de Justice,14466
line:68,27_1433767,2183602,0,MEETT,14461
line:68,27_1433717,2183552,1,Palais de Justice,14466
line:68,27_1433417,2183252,1,Palais de Justice,14466
line:68,1414873,2161821,0,MEETT,14461
line:68,1414754,2161922,1,Palais de Justice,14466
line:68,1414758,2161900,1,Palais de Justice,14466
line:68,27_1434019,2183854,1,Palais de Justice,14468
line:68,27_1434110,2183945,0,MEETT,14461
line:68,1414864,2161767,0,MEETT,14461
line:68,27_1434020,2183855,1,Palais de Justice,14468
line:68,27_1433589,2183424,0,MEETT,14461
line:68,1414866,2161771,0,MEETT,14461
line:68,27_1434183,2184018,0,Odyssud-Ritouret,14462
line:68,27_1434198,2184033,0,Odyssud-Ritouret,14462
line:68,27_1433972,2183807,1,Palais de Justice,14468
line:68,27_1433356,2183191,1,Arènes,14464
line:68,27_1433653,2183488,0,Aéroconstellation,14463
line:68,27_1434106,2183941,0,MEETT,14461
line:68,27_1433663,2183498,1,Palais de Justice,14466
line:68,27_1433561,2183396,0,MEETT,14461
line:68,27_1433621,2183456,0,MEETT,14461
line:68,27_1433405,2183240,1,Palais de Justice,14466
line:68,27_1433938,2183773,1,Palais de Justice,14466
line:68,1414704,2161972,1,Palais de Justice,14466
line:68,1414731,2161994,1,Palais de Justice,14466
line:68,27_1433847,2183682,1,Arènes,14464
line:68,1414827,2162068,1,Palais de Justice,14468
line:68,1414994,2161786,0,Odyssud-Ritouret,14462
line:68,1414723,2161899,1,Palais de Justice,14466
line:68,27_1433962,2183797,1,Palais de Justice,14468
line:68,1414893,2161718,0,MEETT,14461
line:68,27_1434007,2183842,1,Palais de Justice,14468
line:68,1414651,2161686,0,MEETT,14460
line:68,27_1433481,2183316,1,Palais de Justice,14466
line:68,27_1433959,2183794,1,Palais de Justice,14468
line:68,27_1434062,2183897,0,MEETT,14461
line:68,1414742,2161985,1,Palais de Justice,14466
line:68,1414793,2162035,1,Palais de Justice,14468
line:68,27_1433989,2183824,1,Palais de Justice,14468
line:68,27_1433462,2183297,1,Palais de Justice,14466
line:68,27_1434111,2183946,0,MEETT,14461
line:68,1414862,2161763,0,MEETT,14461
line:68,1414838,2162079,1,Palais de Justice,14468
line:68,27_1433399,2183234,1,Palais de Justice,14466
line:68,1414746,2161962,1,Palais de Justice,14466
line:68,1414647,2161887,1,Palais de Justice,14465
line:68,1414678,2161929,1,Palais de Justice,14466
line:68,1414915,2161841,0,MEETT,14461
line:68,27_1433773,2183608,0,MEETT,14461
line:68,27_1434091,2183926,0,MEETT,14461
line:68,1414938,2161875,0,MEETT,14461
line:68,27_1433727,2183562,1,Palais de Justice,14466
line:68,27_1434190,2184025,0,Odyssud-Ritouret,14462
line:68,27_1433657,2183492,0,MEETT,14460
line:68,1414770,2162010,1,Palais de Justice,14468
line:68,1414875,2161704,0,MEETT,14461
line:68,1414931,2161690,0,MEETT,14461
line:68,27_1433745,2183580,1,Palais de Justice,14466
line:68,27_1433514,2183349,0,MEETT,14461
line:68,27_1433701,2183536,1,Palais de Justice,14466
line:68,27_1433513,2183348,0,MEETT,14461
line:68,1414932,2161737,0,MEETT,14461
line:68,1414708,2161898,1,Palais de Justice,14466
line:68,27_1433882,2183717,1,Palais de Justice,14466
line:68,27_1433931,2183766,1,Palais de Justice,14466
line:68,27_1433855,2183690,1,Palais de Justice,14466
line:68,27_1433620,2183455,0,MEETT,14461
line:68,1415001,2161800,0,Odyssud-Ritouret,14462
line:68,1414660,2161941,1,Palais de Justice,14466
line:68,27_1433394,2183229,1,Palais de Justice,14466
line:68,27_1433576,2183411,0,MEETT,14461
line:68,27_1433400,2183235,1,Palais de Justice,14466
line:68,1414785,2162029,1,Palais de Justice,14468
line:68,27_1433562,2183397,0,MEETT,14461
line:68,1414679,2161928,1,Palais de Justice,14466
line:68,27_1433968,2183803,1,Palais de Justice,14468
line:68,27_1433499,2183334,1,Palais de Justice,14466
line:68,27_1434075,2183910,0,MEETT,14461
line:68,27_1433367,2183202,1,Palais de Justice,14466
line:68,27_1434054,2183889,0,MEETT,14461
line:68,27_1434101,2183936,0,MEETT,14461
line:68,27_1433798,2183633,0,MEETT,14461
line:68,27_1433568,2183403,0,MEETT,14461
line:68,27_1433716,2183551,1,Palais de Justice,14466
line:68,1414963,2161707,0,Odyssud-Ritouret,14462
line:68,27_1433458,2183293,1,Palais de Justice,14466
line:68,27_1433379,2183214,1,Palais de Justice,14466
line:68,27_1434189,2184024,0,Odyssud-Ritouret,14462
line:68,1414733,2161891,1,Palais de Justice,14466
line:68,27_1433641,2183476,0,MEETT,14461
line:68,1414677,2161947,1,Palais de Justice,14466
line:68,1414950,2161725,0,MEETT,14461
line:68,1414969,2161719,0,Odyssud-Ritouret,14462
line:68,27_1434178,2184013,0,Odyssud-Ritouret,14462
line:68,1414904,2161795,0,MEETT,14461
line:68,27_1434154,2183989,0,Odyssud-Ritouret,14462
line:68,27_1433793,2183628,0,MEETT,14461
line:68,27_1434200,2184035,0,Odyssud-Ritouret,14462
line:68,27_1433391,2183226,1,Palais de Justice,14466
line:68,27_1433893,2183728,1,Palais de Justice,14466
line:68,1424375,2162001,1,Palais de Justice,14466
line:68,27_1434123,2183958,0,MEETT,14461
line:68,27_1433366,2183201,1,Palais de Justice,14466
line:68,27_1433647,2183482,0,MEETT,14461
line:68,27_1433759,2183594,0,MEETT,14461
line:68,1414819,2162062,1,Palais de Justice,14468
line:68,27_1433895,2183730,1,Palais de Justice,14466
line:68,27_1433774,2183609,0,MEETT,14461
line:68,27_1433469,2183304,1,Palais de Justice,14466
line:68,27_1433595,2183430,0,MEETT,14461
line:68,27_1434066,2183901,0,MEETT,14461
line:68,1414880,2161702,0,MEETT,14461
line:68,27_1433559,2183394,0,MEETT,14461
line:68,27_1434056,2183891,0,MEETT,14461
line:68,27_1433449,2183284,1,Palais de Justice,14466
line:68,1415022,2161830,0,Odyssud-Ritouret,14462
line:68,27_1433684,2183519,1,Palais de Justice,14466
line:68,27_1433817,2183652,0,MEETT,14461
line:68,27_1433983,2183818,1,Palais de Justice,14468
line:68,27_1433696,2183531,1,Palais de Justice,14466
line:68,27_1433865,2183700,1,Palais de Justice,14466
line:68,1414697,2161915,1,Palais de Justice,14466
line:68,27_1433752,2183587,0,MEETT,14461
line:68,1414979,2161756,0,Odyssud-Ritouret,14462
line:68,27_1433870,2183705,1,Palais de Justice,14466
line:68,1415019,2161826,0,Odyssud-Ritouret,14462
line:68,27_1433823,2183658,0,MEETT,14461
line:68,27_1433451,2183286,1,Palais de Justice,14466
line:68,1414863,2161765,0,MEETT,14461
line:68,27_1433495,2183330,1,Palais de Justice,14466
line:68,27_1433634,2183469,0,MEETT,14461
line:68,1414877,2161714,0,MEETT,14461
line:68,1414835,2162076,1,Palais de Justice,14468
line:68,27_1433782,2183617,0,MEETT,14461
line:68,1414900,2161722,0,MEETT,14461
line:68,27_1433425,2183260,1,Palais de Justice,14466
line:68,1414798,2162040,1,Palais de Justice,14468
